(morp)	B_PS	B_OG	B_LC	B_DT	B_TI	I_PS	I_OG	I_LC	I_DT	I_TI	O	I
조민환씨	2	0	0	0	0	0	0	0	0	0	0	0
공개원칙	0	0	0	0	0	0	0	0	0	0	1	0
망설이	0	0	0	0	0	0	0	0	0	0	6	0
한재각	1	0	0	0	0	0	0	0	0	0	0	0
폐해	0	0	0	0	0	0	0	0	0	0	2	0
베니스영화제	0	0	0	0	0	0	0	0	0	0	1	0
총살	0	0	0	0	0	0	0	0	0	0	1	0
중	0	0	2	0	0	0	0	0	0	0	92	3
날짜	0	0	0	0	0	0	0	0	0	0	1	0
색깔	0	0	0	0	0	0	0	0	0	0	4	0
젖꼭지	0	0	0	0	0	0	0	0	0	0	1	0
한반도	0	0	7	0	0	0	0	0	0	0	0	0
감기	0	0	0	0	0	0	0	0	0	0	3	0
스펙트럼	0	0	0	0	0	0	0	0	0	0	1	0
野蠻人	0	0	0	0	0	0	0	0	0	0	1	0
풍상	0	0	0	0	0	0	0	0	0	0	1	0
콘서트	0	0	0	0	0	0	0	0	0	0	1	0
金長生	1	0	0	0	0	0	0	0	0	0	0	0
거든	0	0	0	0	0	0	0	0	0	0	1	0
불구	0	0	0	0	0	0	0	0	0	0	20	0
부총리	0	0	0	0	0	0	0	0	0	0	1	0
못내	0	0	0	0	0	0	0	0	0	0	1	0
마련중	0	0	0	0	0	0	0	0	0	0	2	0
추종자	0	0	0	0	0	0	0	0	0	0	1	0
대진여고	0	1	0	0	0	0	0	0	0	0	0	0
정규군	0	1	0	0	0	0	0	0	0	0	1	0
거북	0	0	0	0	0	0	0	0	0	0	2	0
北方外交	0	0	0	0	0	0	0	0	0	0	1	0
둥	0	0	0	0	0	0	0	0	0	0	6	0
상호관계	0	0	0	0	0	0	0	0	0	0	1	0
고문	0	0	0	0	0	0	0	0	0	0	1	0
전성	0	0	0	0	0	0	0	0	0	0	1	0
날	0	0	0	0	0	0	0	0	0	0	74	16
구소련공산당	0	1	0	0	0	0	0	0	0	0	0	0
오진	0	0	0	0	0	0	0	0	0	0	1	0
출생	0	0	0	0	0	0	0	0	0	0	4	0
산악지방	0	0	1	0	0	0	0	0	0	0	0	0
달아나	0	0	0	0	0	0	0	0	0	0	2	0
母性	0	0	0	0	0	0	0	0	0	0	1	0
北韓	0	0	1	0	0	0	0	0	0	0	0	0
무기력	0	0	0	0	0	0	0	0	0	0	3	0
무절제	0	0	0	0	0	0	0	0	0	0	1	0
인디펜던트지	0	1	0	0	0	0	0	0	0	0	0	0
용이	0	0	0	0	0	0	0	0	0	0	3	0
우호협력	0	0	0	0	0	0	0	0	0	0	1	0
현북	0	0	1	0	0	0	0	0	0	0	0	0
소매	0	0	0	0	0	0	0	0	0	0	1	0
무제한	0	0	0	0	0	0	0	0	0	0	1	0
이곳저곳	0	0	0	0	0	0	0	0	0	0	2	0
쓰윽	0	0	0	0	0	0	0	0	0	0	1	0
부속실	0	0	0	0	0	0	0	0	0	0	1	0
재산등록	0	0	0	0	0	0	0	0	0	0	1	0
갈보	0	0	0	0	0	0	0	0	0	0	3	0
夷狄	0	0	0	0	0	0	0	0	0	0	1	0
환경	0	0	0	0	0	0	0	0	0	0	4	0
돋보기	0	0	0	0	0	0	0	0	0	0	1	0
색감	0	0	0	0	0	0	0	0	0	0	1	0
선후배	0	0	0	0	0	0	0	0	0	0	1	0
아무	0	0	0	0	0	0	0	0	0	0	23	0
선동	0	0	0	0	0	0	0	0	0	0	2	0
정처	0	0	0	0	0	0	0	0	0	0	2	0
새하얗	0	0	0	0	0	0	0	0	0	0	1	0
지배	0	0	0	0	0	0	0	0	0	0	12	0
칭찬	0	0	0	0	0	0	0	0	0	0	3	0
더라는	0	0	0	0	0	0	0	0	0	0	1	0
안드레아스	1	0	0	0	0	0	0	0	0	0	0	0
王座	0	0	0	0	0	0	0	0	0	0	1	0
더라	0	0	0	0	0	0	0	0	0	0	5	0
듬직	0	0	0	0	0	0	0	0	0	0	1	0
베어스타운	0	1	0	0	0	0	0	0	0	0	0	0
병원	0	0	0	0	0	0	0	0	0	0	13	0
희	0	0	0	0	0	0	0	0	0	0	5	0
22	0	0	0	2	0	0	0	0	0	0	2	4
파상풍	0	0	0	0	0	0	0	0	0	0	1	0
성비	0	0	0	0	0	0	0	0	0	0	2	0
예술기획	0	0	0	0	0	0	0	0	0	0	0	1
으려다	0	0	0	0	0	0	0	0	0	0	1	0
요리	0	0	0	0	0	0	0	0	0	0	2	0
괴산	0	0	1	0	0	0	0	0	0	0	0	0
운수	0	0	0	0	0	0	0	0	0	0	1	0
뻔히	0	0	0	0	0	0	0	0	0	0	2	0
정규방송	0	0	0	0	0	0	0	0	0	0	1	0
닦	0	0	0	0	0	0	0	0	0	0	9	0
해직기자	0	0	0	0	0	0	0	0	0	0	1	0
간생자	0	0	0	0	0	0	0	0	0	0	1	0
테러단	0	0	0	0	0	0	0	0	0	0	0	1
맥주홀	0	0	0	0	0	0	0	0	0	0	1	0
여민락	0	0	0	0	0	0	0	0	0	0	1	0
젊	0	0	0	0	0	0	0	0	0	0	19	0
엔야	1	0	0	0	0	0	0	0	0	0	0	0
외길인생	0	0	0	0	0	0	0	0	0	0	1	0
로열	0	0	0	0	0	0	0	0	0	0	1	0
교회당국	0	4	0	0	0	0	0	0	0	0	0	1
다기	0	0	0	0	0	0	0	0	0	0	1	0
재단결	0	0	0	0	0	0	0	0	0	0	1	0
등대	0	0	0	0	0	0	0	0	0	0	1	0
오른쪽	0	0	0	0	0	0	0	0	0	0	2	0
병합	0	0	0	0	0	0	0	0	0	0	1	0
1700	0	0	0	1	0	0	0	0	0	0	0	0
영화배우	0	0	0	0	0	0	0	0	0	0	2	0
판소리	0	0	0	0	0	0	0	0	0	0	2	0
호령호령	0	0	0	0	0	0	0	0	0	0	1	0
요리교실	0	0	0	0	0	0	0	0	0	0	1	0
프랑스내	0	0	1	0	0	0	0	0	0	0	0	0
심판	0	0	0	0	0	0	0	0	0	0	2	0
뒷모습	0	0	0	0	0	0	0	0	0	0	1	0
벽돌집	0	0	0	0	0	0	0	0	0	0	1	0
가이드	0	0	0	0	0	0	0	0	0	0	1	0
주정	0	0	0	0	0	0	0	0	0	0	1	0
분식	0	0	0	0	0	0	0	0	0	0	1	0
고갱	0	0	0	0	0	0	0	0	0	0	0	1
혁명	0	0	0	0	0	0	0	0	0	0	21	0
취재	0	0	0	0	0	0	0	0	0	0	3	0
기사	0	0	0	0	0	0	0	0	0	0	9	0
폐지	0	0	0	0	0	0	0	0	0	0	8	0
분해	0	0	0	0	0	0	0	0	0	0	2	0
내려가	0	0	0	0	0	0	0	0	0	0	5	0
어렵	0	0	0	0	0	0	0	0	0	0	39	0
교육철학회	0	1	0	0	0	0	0	0	0	0	0	0
거짓	0	0	0	0	0	0	0	0	0	0	3	0
문학	0	0	0	0	0	0	0	0	0	0	4	0
총선거	0	0	0	0	0	0	0	0	0	0	1	0
종세트	0	0	0	0	0	0	0	0	0	0	1	0
솔직히	0	0	0	0	0	0	0	0	0	0	2	0
높	0	0	0	0	0	0	0	0	0	0	45	0
포장기준	0	0	0	0	0	0	0	0	0	0	1	0
시에나	0	1	0	0	0	0	0	0	0	0	0	0
자연관	0	0	0	0	0	0	0	0	0	0	10	0
급료	0	0	0	0	0	0	0	0	0	0	3	0
장내	0	0	0	0	0	0	0	0	0	0	2	0
ㄴ다는	0	0	0	0	0	0	0	0	0	0	93	0
사업체	0	0	0	0	0	0	0	0	0	0	2	0
깡소주	0	0	0	0	0	0	0	0	0	0	1	0
현격	0	0	0	0	0	0	0	0	0	0	1	0
유비	2	0	0	0	0	0	0	0	0	0	0	0
등	0	0	0	0	0	0	0	0	0	0	328	0
뒤쪽	0	0	0	0	0	0	0	0	0	0	1	0
동동	0	0	0	0	0	0	0	0	0	0	1	0
출전	0	0	0	0	0	0	0	0	0	0	4	0
김영삼	3	1	0	0	0	0	0	0	0	0	0	0
올덴버그	3	0	0	0	0	0	0	0	0	0	0	0
공동발표문	0	0	0	0	0	0	0	0	0	0	1	0
처용	1	0	0	0	0	0	0	0	0	0	0	0
천년만년	0	0	0	1	0	0	0	0	0	0	0	0
보안	0	0	0	0	0	0	0	0	0	0	1	0
닿	0	0	0	0	0	0	0	0	0	0	8	0
촬영	0	0	0	0	0	0	0	0	0	0	8	0
관내	0	0	0	0	0	0	0	0	0	0	1	0
판명	0	0	0	0	0	0	0	0	0	0	1	0
사마귀	0	0	0	0	0	0	0	0	0	0	3	0
실화	0	0	0	0	0	0	0	0	0	0	1	0
성명채택	0	0	0	0	0	0	0	0	0	0	3	0
메모	0	0	0	0	0	0	0	0	0	0	5	0
도취	0	0	0	0	0	0	0	0	0	0	1	0
아코디언	0	0	0	0	0	0	0	0	0	0	1	0
김용환	1	0	0	0	0	0	0	0	0	0	0	0
불철저	0	0	0	0	0	0	0	0	0	0	1	0
독립법인	0	0	0	0	0	0	0	0	0	0	2	0
논란	0	0	0	0	0	0	0	0	0	0	7	0
들여오	0	0	0	0	0	0	0	0	0	0	3	0
또다시	0	0	0	0	0	0	0	0	0	0	7	0
안되	0	0	0	0	0	0	0	0	0	0	16	0
소학	0	0	0	0	0	0	0	0	0	0	1	0
편집	0	0	0	0	0	0	0	0	0	0	2	0
환갑일	0	0	0	1	0	0	0	0	0	0	0	0
진흙	0	0	0	0	0	0	0	0	0	0	3	0
업무	0	0	0	0	0	0	0	0	0	0	3	0
대작	0	0	0	0	0	0	0	0	0	0	1	0
강남병원	0	1	0	0	0	0	0	0	0	0	0	0
봄기운	0	0	0	0	0	0	0	0	0	0	1	0
精水	0	0	0	0	0	0	0	0	0	0	1	0
미루	0	0	0	0	0	0	0	0	0	0	11	0
다든지	0	0	0	0	0	0	0	0	0	0	2	0
메모쪽지	0	0	0	0	0	0	0	0	0	0	1	0
물씬	0	0	0	0	0	0	0	0	0	0	1	0
수사자세	0	0	0	0	0	0	0	0	0	0	1	0
범람	0	0	0	0	0	0	0	0	0	0	2	0
쌀뜨물	0	0	0	0	0	0	0	0	0	0	1	0
까맣	0	0	0	0	0	0	0	0	0	0	2	0
봉급	0	0	0	0	0	0	0	0	0	0	1	0
세대교체	0	0	0	0	0	0	0	0	0	0	1	0
대리점	0	0	0	0	0	0	0	0	0	0	1	0
간단	0	0	0	0	0	0	0	0	0	0	9	0
검찰	0	5	0	0	0	0	0	0	0	0	10	0
사거리	0	0	0	0	0	0	0	0	0	0	0	1
훌훌히	0	0	0	0	0	0	0	0	0	0	1	0
공황	0	0	0	0	0	0	0	0	0	0	2	0
영재	10	0	0	0	0	0	0	0	0	0	0	0
지경	0	0	0	0	0	0	0	0	0	0	5	0
크롬웰	1	0	0	0	0	0	0	0	0	0	0	0
精	0	0	0	0	0	0	0	0	0	0	1	0
외교사절단	0	0	0	0	0	0	0	0	0	0	1	0
헤	0	0	0	0	0	0	0	0	0	0	1	0
쳐다보	0	0	0	0	0	0	0	0	0	0	4	0
다분히	0	0	0	0	0	0	0	0	0	0	2	0
오직	0	0	0	0	0	0	0	0	0	0	7	0
중복	0	0	0	0	0	0	0	0	0	0	1	0
위반	0	0	0	0	0	0	0	0	0	0	5	0
김	32	0	0	0	0	0	0	0	0	0	2	1
巨星	0	0	0	0	0	0	0	0	0	0	1	0
박찬종	1	0	0	0	0	0	0	0	0	0	0	0
네덜란드	0	0	1	0	0	0	0	0	0	0	0	0
기저귀	0	0	0	0	0	0	0	0	0	0	1	0
신공항	0	0	0	0	0	0	0	0	0	0	1	0
팩스전송	0	0	0	0	0	0	0	0	0	0	1	0
통닭	0	0	0	0	0	0	0	0	0	0	2	0
수없이	0	0	0	0	0	0	0	0	0	0	3	0
장기수	3	0	0	0	0	0	0	0	0	0	0	0
올라가	0	0	0	0	0	0	0	0	0	0	18	0
서교동	0	0	2	0	0	0	0	0	0	0	0	0
경희대의대	0	1	0	0	0	0	0	0	0	0	0	0
G	0	2	0	0	0	0	0	0	0	0	0	0
기술문명	0	0	0	0	0	0	0	0	0	0	1	0
재일	0	0	0	0	0	0	0	0	0	0	1	0
가져가	0	0	0	0	0	0	0	0	0	0	3	0
02	0	0	0	0	0	0	0	0	0	0	9	0
파견	0	0	0	0	0	0	0	0	0	0	2	0
앞서	0	0	0	0	0	0	0	0	0	0	22	0
방위조약	0	0	0	0	0	0	0	0	0	0	1	0
주인공	0	0	0	0	0	0	0	0	0	0	9	0
느지막	0	0	0	0	0	0	0	0	0	0	1	0
이두박근	0	0	0	0	0	0	0	0	0	0	1	0
에머랄드	0	0	0	0	0	0	0	0	0	0	1	0
안보태세	0	0	0	0	0	0	0	0	0	0	2	0
전주	0	0	1	0	0	0	0	0	0	0	0	0
아연하	0	0	0	0	0	0	0	0	0	0	2	0
제자	0	0	0	0	0	0	0	0	0	0	6	0
잘츠부르크	0	0	2	0	0	0	0	0	0	0	1	0
1898	0	0	0	1	0	0	0	0	0	0	0	0
내레이션	0	0	0	0	0	0	0	0	0	0	2	0
나치	0	0	0	0	0	0	0	0	0	0	2	0
국토	0	0	0	0	0	0	0	0	0	0	1	0
특위	0	0	0	0	0	0	0	0	0	0	0	1
국악관현악단	0	0	0	0	0	0	0	0	0	0	0	1
여력	0	0	0	0	0	0	0	0	0	0	1	0
괴로워하	0	0	0	0	0	0	0	0	0	0	1	0
엉키	0	0	0	0	0	0	0	0	0	0	1	0
SOFA	0	1	0	0	0	0	0	0	0	0	0	0
고위	0	0	0	0	0	0	0	0	0	0	2	0
주디	2	0	0	0	0	0	0	0	0	0	0	0
한국문화재보호재단	0	1	0	0	0	0	0	0	0	0	0	0
예술의전당	0	0	0	0	0	0	0	0	0	0	5	0
방뇨	0	0	0	0	0	0	0	0	0	0	1	0
바삐	0	0	0	0	0	0	0	0	0	0	1	0
친근	0	0	0	0	0	0	0	0	0	0	1	0
형무소	0	0	0	0	0	0	0	0	0	0	1	1
세르비아	0	0	7	0	0	0	0	0	0	0	0	0
헌정	0	0	0	0	0	0	0	0	0	0	1	0
이레	0	0	0	0	0	0	0	0	0	0	1	0
아톤	2	0	0	0	0	0	0	0	0	0	0	0
기획공연	0	0	0	0	0	0	0	0	0	0	1	0
까딱이	0	0	0	0	0	0	0	0	0	0	1	0
생물민주주의	0	0	0	0	0	0	0	0	0	0	1	0
미세	0	0	0	0	0	0	0	0	0	0	1	0
므로	0	0	0	0	0	0	0	0	0	0	7	0
상관	0	0	0	0	0	0	0	0	0	0	4	0
교육감	0	0	0	0	0	0	0	0	0	0	1	0
기틀	0	0	0	0	0	0	0	0	0	0	1	0
설립위원회	0	1	0	0	0	0	0	0	0	0	0	0
메도우사	1	0	0	0	0	0	0	0	0	0	0	0
방아	0	0	0	0	0	0	0	0	0	0	1	0
질주	0	0	0	0	0	0	0	0	0	0	1	0
상영	0	0	0	0	0	0	0	0	0	0	6	0
요리법	0	0	0	0	0	0	0	0	0	0	1	0
간접	0	0	0	0	0	0	0	0	0	0	1	0
발대식	0	0	0	0	0	0	0	0	0	0	1	0
尺	0	0	0	0	0	0	0	0	0	0	1	0
구식혼인	0	0	0	0	0	0	0	0	0	0	1	0
이권개입	0	0	0	0	0	0	0	0	0	0	1	0
마비	0	0	0	0	0	0	0	0	0	0	2	0
구체	0	0	0	0	0	0	0	0	0	0	14	0
朝	0	0	0	0	0	0	0	0	0	0	2	0
越	0	0	0	0	0	0	0	0	0	0	0	1
부아	0	0	0	0	0	0	0	0	0	0	1	0
한문	0	0	0	0	0	0	0	0	0	0	2	0
自然	0	0	0	0	0	0	0	0	0	0	4	0
식민지	0	0	0	0	0	0	0	0	0	0	5	0
eccentric	0	0	0	0	0	0	0	0	0	0	2	0
항일민족	0	0	0	0	0	0	0	0	0	0	2	0
철저히	0	0	0	0	0	0	0	0	0	0	4	0
영특	0	0	0	0	0	0	0	0	0	0	1	0
달걀	0	0	0	0	0	0	0	0	0	0	1	0
사용자측	0	0	0	0	0	0	0	0	0	0	2	0
바벳	1	0	0	0	0	0	0	0	0	0	0	0
길래	0	0	0	0	0	0	0	0	0	0	2	0
영식이	1	0	0	0	0	0	0	0	0	0	0	0
성하	0	0	0	0	0	0	0	0	0	0	4	0
내재	0	0	0	0	0	0	0	0	0	0	1	0
창	0	0	0	0	0	0	0	0	0	0	1	1
북한응징	0	0	1	0	0	0	0	0	0	0	0	0
어느새	0	0	0	0	0	0	0	0	0	0	3	0
역임	0	0	0	0	0	0	0	0	0	0	3	0
이란	0	0	1	0	0	0	0	0	0	0	5	0
연변대	0	1	0	0	0	0	0	0	0	0	0	0
언어전문	0	0	0	0	0	0	0	0	0	0	1	0
알베르	2	0	0	0	0	0	0	0	0	0	0	0
길보아산	0	0	1	0	0	0	0	0	0	0	0	0
방천	0	0	8	0	0	0	0	0	0	0	0	0
요령	0	0	0	0	0	0	0	0	0	0	1	0
출세	0	0	0	0	0	0	0	0	0	0	1	0
끊임없	0	0	0	0	0	0	0	0	0	0	2	0
때로	0	0	0	0	0	0	0	0	0	0	2	0
캘리포니아월드	0	1	0	0	0	0	0	0	0	0	0	0
전국여성자원봉사자대회	0	0	0	0	0	0	0	0	0	0	1	0
노골	0	0	0	0	0	0	0	0	0	0	3	0
사회분열	0	0	0	0	0	0	0	0	0	0	1	0
남녀출산	0	0	0	0	0	0	0	0	0	0	1	0
생생	0	0	0	0	0	0	0	0	0	0	1	0
쪽제비	3	0	0	0	0	0	0	0	0	0	0	0
확약	0	0	0	0	0	0	0	0	0	0	1	0
법전	0	1	0	0	0	0	0	0	0	0	0	0
실리	0	0	0	0	0	0	0	0	0	0	7	0
남자애	0	0	0	0	0	0	0	0	0	0	1	0
운동	0	0	0	0	0	0	0	0	0	0	82	0
인색	0	0	0	0	0	0	0	0	0	0	1	0
중소기업	0	1	0	0	0	0	0	0	0	0	2	0
홀로	0	0	0	0	0	0	0	0	0	0	5	0
라더니	0	0	0	0	0	0	0	0	0	0	1	0
궁중무용	0	0	0	0	0	0	0	0	0	0	1	0
지	0	0	0	0	0	0	0	0	0	0	867	0
해설	0	0	0	0	0	0	0	0	0	0	1	0
적십자	0	1	0	0	0	0	0	0	0	0	0	0
보강	0	0	0	0	0	0	0	0	0	0	2	0
시도교육감	0	0	0	0	0	0	0	0	0	0	1	0
정치가	0	0	0	0	0	0	0	0	0	0	2	0
학점	0	0	0	0	0	0	0	0	0	0	2	0
생채기	0	0	0	0	0	0	0	0	0	0	1	0
겉장	0	0	0	0	0	0	0	0	0	0	1	0
동예루살렘	0	0	1	0	0	0	0	0	0	0	0	0
온종일	0	0	0	0	0	0	0	0	0	0	1	0
미궁	0	0	0	0	0	0	0	0	0	0	1	0
각지	0	0	0	0	0	0	0	0	0	0	1	0
내버리	0	0	0	0	0	0	0	0	0	0	4	0
능숙	0	0	0	0	0	0	0	0	0	0	1	0
스크린쿼터	0	0	0	0	0	0	0	0	0	0	11	0
정책방향	0	0	0	0	0	0	0	0	0	0	1	0
image	0	0	0	0	0	0	0	0	0	0	1	0
합천	0	0	1	0	0	0	0	0	0	0	0	0
굴러가	0	0	0	0	0	0	0	0	0	0	1	0
문화방송	0	3	0	0	0	0	0	0	0	0	2	0
선화랑	0	0	0	0	0	0	0	0	0	0	1	0
선거법	0	0	0	0	0	0	0	0	0	0	1	0
피부과	0	0	0	0	0	0	0	0	0	0	1	0
형사사법	0	0	0	0	0	0	0	0	0	0	1	0
중소전자	0	0	0	0	0	0	0	0	0	0	2	0
해치	0	0	0	0	0	0	0	0	0	0	2	0
인간형	0	0	0	0	0	0	0	0	0	0	1	0
성소	1	0	0	0	0	0	0	0	0	0	0	0
등록금	0	0	0	0	0	0	0	0	0	0	3	0
정부종합	0	1	0	0	0	0	0	0	0	0	0	0
에라	0	0	0	0	0	0	0	0	0	0	1	0
이혼	0	0	0	0	0	0	0	0	0	0	1	0
도둑놈	0	0	0	0	0	0	0	0	0	0	1	0
지지세력	0	0	0	0	0	0	0	0	0	0	2	0
문경정토수련원	0	1	0	0	0	0	0	0	0	0	0	0
대법원	0	2	0	0	0	0	0	0	0	0	0	0
패러디	0	0	0	0	0	0	0	0	0	0	2	0
성행	0	0	0	0	0	0	0	0	0	0	3	0
전대협	0	2	0	0	0	0	0	0	0	0	0	0
연맹	0	0	0	0	0	0	0	0	0	0	1	0
폐허	0	0	0	0	0	0	0	0	0	0	1	0
포기	0	0	0	0	0	0	0	0	0	0	9	0
넘	0	0	0	0	0	0	0	0	0	0	24	0
세배	0	0	0	0	0	0	0	0	0	0	6	0
이뇨제	0	0	0	0	0	0	0	0	0	0	1	0
따라다니	0	0	0	0	0	0	0	0	0	0	1	0
경건	0	0	0	0	0	0	0	0	0	0	2	0
형언	0	0	0	0	0	0	0	0	0	0	1	0
레비	2	0	0	0	0	0	0	0	0	0	0	1
컴퓨터통신	0	0	0	0	0	0	0	0	0	0	1	0
일선	0	0	0	0	0	0	0	0	0	0	3	0
서클	0	0	0	0	0	0	0	0	0	0	1	0
연출	0	0	0	0	0	0	0	0	0	0	12	0
한때	0	0	0	0	0	0	0	0	0	0	8	0
전달시인	0	0	0	0	0	0	0	0	0	0	1	0
미약	0	0	0	0	0	0	0	0	0	0	1	0
예비역소령	0	0	0	0	0	0	0	0	0	0	1	0
풍물놀이	0	0	0	0	0	0	0	0	0	0	1	0
건설부	0	0	0	0	0	0	0	0	0	0	1	0
내부고발	0	0	0	0	0	0	0	0	0	0	1	0
국제	0	0	0	0	0	0	0	0	0	0	10	0
그치	0	0	0	0	0	0	0	0	0	0	6	0
마포	0	0	1	0	0	0	0	0	0	0	0	0
중도파	0	0	0	0	0	0	0	0	0	0	1	0
행정편의	0	0	0	0	0	0	0	0	0	0	1	0
진술	0	0	0	0	0	0	0	0	0	0	2	0
문서	0	0	0	0	0	0	0	0	0	0	2	0
으면	0	0	0	0	0	0	0	0	0	0	35	0
용필	0	0	0	0	0	0	0	0	0	0	1	0
한밤	0	0	0	0	1	0	0	0	0	0	0	0
편법	0	0	0	0	0	0	0	0	0	0	1	0
고양	0	0	0	0	0	0	0	0	0	0	1	0
첼리스트	0	0	0	0	0	0	0	0	0	0	1	0
공연윤리	0	1	0	0	0	0	0	0	0	0	0	0
荒蕪	0	0	0	0	0	0	0	0	0	0	1	0
집요	0	0	0	0	0	0	0	0	0	0	2	0
대학강단	0	0	0	0	0	0	0	0	0	0	1	0
배갈잔	0	0	0	0	0	0	0	0	0	0	1	0
의기투합	0	0	0	0	0	0	0	0	0	0	1	0
종말	0	0	0	0	0	0	0	0	0	0	4	0
ㄴ단다	0	0	0	0	0	0	0	0	0	0	1	0
은	0	0	0	0	0	0	0	0	0	0	2279	1
한국영화사	0	0	0	0	0	0	0	0	0	0	1	0
불량배	0	0	0	0	0	0	0	0	0	0	1	0
모성	0	0	0	0	0	0	0	0	0	0	1	0
성황	0	0	0	0	0	0	0	0	0	0	1	0
어쩌다	0	0	0	0	0	0	0	0	0	0	2	0
단선단정	0	0	0	0	0	0	0	0	0	0	1	0
1842	0	0	0	1	0	0	0	0	0	0	0	0
명칭	0	0	0	0	0	0	0	0	0	0	2	0
파전	0	0	0	0	0	0	0	0	0	0	1	0
ㄹ지언정	0	0	0	0	0	0	0	0	0	0	1	0
脫左傾	0	0	0	0	0	0	0	0	0	0	1	0
별명	0	0	0	0	0	0	0	0	0	0	1	0
세종대왕	1	0	0	0	0	0	0	0	0	0	0	0
마장동	0	0	2	0	0	0	0	0	0	0	0	0
투당투당	0	0	0	0	0	0	0	0	0	0	1	0
온도	0	0	0	0	0	0	0	0	0	0	1	0
설악	0	0	1	0	0	0	0	0	0	0	0	0
노리개모양	0	0	0	0	0	0	0	0	0	0	1	0
꽃	0	0	0	0	0	0	0	0	0	0	4	0
리크루트	0	0	0	0	0	0	0	0	0	0	1	0
들어앉	0	0	0	0	0	0	0	0	0	0	2	0
벌목공	0	0	0	0	0	0	0	0	0	0	1	0
회	0	0	0	0	0	0	0	0	0	0	12	0
탐구	0	0	0	0	0	0	0	0	0	0	7	0
法界	0	0	0	0	0	0	0	0	0	0	1	0
이태리	0	0	1	0	0	0	0	0	0	0	0	0
저마다	0	0	0	0	0	0	0	0	0	0	1	0
티	0	0	0	0	0	0	0	0	0	0	2	0
교칙	0	0	0	0	0	0	0	0	0	0	1	0
89	0	0	0	2	0	0	0	0	0	0	1	0
그때껏	0	0	0	0	0	0	0	0	0	0	5	0
의의	0	0	0	0	0	0	0	0	0	0	2	0
AFI	0	1	0	0	0	0	0	0	0	0	0	0
마지노선	0	0	0	0	0	0	0	0	0	0	1	0
中道	0	0	0	0	0	0	0	0	0	0	1	0
끌려가	0	0	0	0	0	0	0	0	0	0	3	0
어차피	0	0	0	0	0	0	0	0	0	0	3	0
취급	0	0	0	0	0	0	0	0	0	0	10	0
확대방안	0	0	0	0	0	0	0	0	0	0	1	0
허파정맥	0	0	0	0	0	0	0	0	0	0	1	0
품삯	0	0	0	0	0	0	0	0	0	0	1	0
매출	0	0	0	0	0	0	0	0	0	0	1	0
失業率	0	0	0	0	0	0	0	0	0	0	2	0
쌀	0	0	0	0	0	0	0	0	0	0	3	0
소견	0	0	0	0	0	0	0	0	0	0	1	0
말투	0	0	0	0	0	0	0	0	0	0	2	0
인기전시관	0	0	0	0	0	0	0	0	0	0	1	0
퇴역소령	0	0	0	0	0	0	0	0	0	0	1	0
글짓기	0	0	0	0	0	0	0	0	0	0	2	0
짜	0	0	0	0	0	0	0	0	0	0	1	0
인터콘티넨탈	0	0	0	0	0	0	0	0	0	0	1	0
어울리	0	0	0	0	0	0	0	0	0	0	5	0
최순우	2	0	0	0	0	0	0	0	0	0	0	0
대응책	0	0	0	0	0	0	0	0	0	0	1	0
충무로	0	0	7	0	0	0	0	0	0	0	0	0
실질	0	0	0	0	0	0	0	0	0	0	5	0
연구분야	0	0	0	0	0	0	0	0	0	0	1	0
노조쪽	0	1	0	0	0	0	0	0	0	0	0	0
고임금	0	0	0	0	0	0	0	0	0	0	1	0
국무장관	0	0	0	0	0	0	0	0	0	0	1	0
도설	0	0	0	0	0	0	0	0	0	0	1	0
상반기	0	0	0	0	0	0	0	0	0	0	0	2
내지	0	0	0	0	0	0	0	0	0	0	1	0
암약	0	0	0	0	0	0	0	0	0	0	1	0
목소리	0	0	0	0	0	0	0	0	0	0	15	0
비하	0	0	0	0	0	0	0	0	0	0	2	0
이병	0	0	0	0	0	0	0	0	0	0	1	0
스크림	0	0	0	0	0	0	0	0	0	0	1	0
치사	0	0	0	0	0	0	0	0	0	0	3	0
북쪽	0	0	0	0	0	0	0	0	0	0	2	0
연극	0	0	0	0	0	0	0	0	0	0	4	0
랄까	0	0	0	0	0	0	0	0	0	0	1	0
안경	0	0	0	0	0	0	0	0	0	0	1	0
건강식품	0	0	0	0	0	0	0	0	0	0	1	0
세력간	0	0	0	0	0	0	0	0	0	0	1	0
규칙	0	0	0	0	0	0	0	0	0	0	1	0
아랫집	0	0	0	0	0	0	0	0	0	0	1	0
아깝	0	0	0	0	0	0	0	0	0	0	1	0
충북	0	0	1	0	0	0	0	0	0	0	0	0
프로듀서	0	0	0	0	0	0	0	0	0	0	2	0
악사	0	0	0	0	0	0	0	0	0	0	1	0
기술개발	0	1	0	0	0	0	0	0	0	0	0	0
극동	0	1	0	0	0	0	0	0	0	0	0	0
이루어지	0	0	0	0	0	0	0	0	0	0	20	0
투입	0	0	0	0	0	0	0	0	0	0	2	0
매사추세츠주	0	0	1	0	0	0	0	0	0	0	0	0
한결	0	0	0	0	0	0	0	0	0	0	2	0
중증근강홍	1	0	0	0	0	0	0	0	0	0	0	0
神格化	0	0	0	0	0	0	0	0	0	0	1	0
잉그리드	1	0	0	0	0	0	0	0	0	0	0	0
골	0	0	0	0	0	0	0	0	0	0	1	0
강력	0	0	0	0	0	0	0	0	0	0	13	0
활발	0	0	0	0	0	0	0	0	0	0	1	0
